#OTU,Sp11,Sp12,Sp13,Sp21,Sp22,Sp23,Su11,Su12,Su13,Su21,Su22,Su23,Au11,Au12,Au13,Au21,Au22,Au23,Wi11,Wi12,Wi13,Wi21,Wi22,Wi23
Otu3061,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3062,2,2,0,0,1,3,2,0,7,0,5,0,1,1,5,3,0,2,0,0,0,0,2,6
Otu3063,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0
Otu3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
Otu3065,2,1,0,0,4,0,3,2,0,2,2,2,3,3,0,0,0,0,0,2,4,13,2,0
Otu3066,0,1,0,2,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0
Otu3067,2,1,2,2,1,0,7,4,3,0,0,4,2,2,1,1,0,0,0,5,0,2,2,0
Otu3069,3,0,0,2,1,4,0,0,3,3,0,2,1,2,0,0,2,2,0,2,0,0,0,4
Otu307,3,5,3,0,3,4,2,0,14,10,0,7,34,12,6,13,5,2,0,2,0,0,6,10
Otu3070,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0
Otu3071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
Otu3073,0,0,0,0,0,0,0,0,2,15,0,4,0,0,0,0,0,4,0,0,0,0,0,0
Otu3074,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0
Otu3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Otu3077,1,1,3,3,0,7,0,0,0,2,0,0,1,1,0,1,5,7,3,0,0,0,3,4
Otu3078,2,0,1,0,1,3,0,0,0,0,0,2,1,1,0,0,3,0,0,2,0,0,3,2
Otu3079,15,13,3,5,14,25,7,0,22,17,35,22,2,10,6,18,33,2,0,0,2,8,9,4
Otu308,14,14,8,20,35,26,8,9,14,22,9,11,20,14,7,24,7,5,82,17,15,134,34,40
Otu3080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,2
Otu3081,145,84,39,20,139,88,191,241,34,59,71,43,105,121,87,57,64,47,24,37,83,0,118,125
Otu3082,1,2,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0
Otu3083,0,4,2,0,0,0,0,4,3,2,0,0,1,2,0,0,2,0,11,5,0,0,0,2
Otu3084,1,2,1,5,0,1,3,9,3,0,2,0,4,1,2,1,0,0,3,2,2,4,2,2
Otu3085,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Otu3086,4,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0
Otu3088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3089,0,2,3,2,1,0,5,9,2,7,0,0,1,2,0,1,0,2,3,0,2,13,0,2
Otu309,118,56,60,33,58,104,153,127,42,98,78,52,49,108,80,53,54,62,46,27,56,31,69,94
Otu3090,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Otu3091,2,0,0,0,4,1,0,0,2,0,2,2,3,1,3,0,2,0,3,2,0,0,0,0
Otu3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Otu3094,0,3,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,6,0,0
Otu3095,0,0,1,0,0,0,2,0,2,0,0,2,0,5,0,3,0,0,0,0,0,0,0,0
Otu3096,1,0,0,2,3,3,0,0,0,2,2,2,3,5,0,6,2,5,5,0,0,2,5,2
Otu3097,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu3098,2,3,2,5,3,0,5,2,7,0,2,0,2,3,3,3,3,5,3,10,4,0,2,4
Otu3099,0,0,0,0,0,3,0,2,2,0,0,4,1,1,3,0,0,4,0,0,8,0,2,0
Otu31,656,446,242,356,718,460,595,221,395,530,528,336,640,509,280,790,431,368,587,433,185,443,428,307
Otu310,2,10,11,0,0,1,7,14,2,0,0,0,19,19,43,0,0,9,27,27,62,44,5,48
Otu3100,2,2,1,0,0,6,0,0,5,3,2,0,6,3,2,1,5,2,11,5,0,2,5,6
Otu3101,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,2,4,0,0,6,8,0,2
Otu3102,1,1,0,2,3,3,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0
Otu3103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,6
Otu3104,6,2,2,0,0,0,3,5,0,0,5,0,4,2,1,1,5,0,5,2,0,8,9,12
Otu3105,1,1,1,5,3,4,2,0,7,3,5,0,2,2,1,1,2,2,0,0,0,0,0,0
Otu3106,0,3,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,2,0,0,0,0
Otu3108,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,4,0,0
Otu3109,4,0,0,2,1,0,0,0,2,0,2,0,1,2,2,0,2,2,0,2,2,0,2,2
Otu3110,106,381,520,190,134,242,116,547,73,265,876,305,167,241,485,218,524,165,313,273,199,104,303,23
Otu3111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Otu3112,2,2,1,3,6,8,3,2,5,0,0,9,2,2,3,1,2,5,5,5,6,2,5,6
Otu3113,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Otu3114,8,3,7,2,3,4,7,5,2,5,0,0,1,5,9,0,10,2,8,12,2,4,5,4
Otu3115,1,2,3,0,0,1,0,12,0,2,0,2,1,0,0,3,0,0,0,7,2,0,0,4
Otu3116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Otu3117,2,1,0,2,0,1,0,2,0,2,0,0,2,4,2,3,0,0,0,5,2,0,2,4
Otu3118,6,0,2,0,0,0,0,0,7,3,0,7,1,0,1,0,0,4,5,2,15,2,2,4
Otu3119,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,4,0,2,8
Otu312,9,28,14,6,11,39,0,7,47,36,28,34,1,26,31,28,59,25,3,5,6,0,23,19
Otu3120,0,1,3,0,0,0,2,11,0,2,0,0,1,1,6,1,0,0,3,2,2,0,0,0
Otu3121,2,3,3,3,1,6,0,0,3,7,0,2,2,5,0,6,5,9,0,0,2,0,5,8
Otu3122,0,0,0,0,0,0,0,12,0,0,0,4,0,0,1,0,0,0,0,7,0,0,0,0
Otu3123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,2,0
Otu3124,2,0,2,2,3,3,0,2,2,9,0,9,1,1,1,3,3,0,0,5,6,0,3,0
Otu3125,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,4,12,4
Otu3126,0,0,0,0,0,0,0,0,2,0,0,9,0,1,0,0,0,0,5,0,0,0,0,0
Otu3127,2,5,4,0,1,3,0,2,2,0,0,2,0,6,3,0,3,4,0,2,6,0,0,2
Otu3128,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
Otu3130,5,2,5,2,3,3,10,9,3,10,2,7,9,2,8,1,0,5,8,37,35,0,9,4
Otu3131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu3132,3,1,0,0,1,0,5,0,2,2,0,7,2,5,0,1,0,2,3,2,0,2,0,0
Otu3133,1,3,0,2,4,3,7,4,2,2,0,0,4,2,2,1,5,4,0,2,6,0,2,6
Otu3134,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3135,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu3136,2,4,2,2,0,0,2,0,0,0,0,0,7,3,1,0,0,0,5,10,0,4,6,0
Otu3137,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3138,2,0,1,3,0,4,2,0,0,2,5,0,4,2,1,0,2,0,3,0,0,0,2,4
Otu3139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,10,0,0
Otu314,49,10,1,12,18,6,48,0,0,10,52,4,120,0,0,17,3,4,52,5,0,25,5,0
Otu3140,2,0,0,3,0,3,0,0,0,2,5,0,4,1,0,1,0,0,0,5,8,2,8,8
Otu3141,1,2,1,0,3,0,5,4,0,3,2,0,1,2,0,0,0,7,11,0,6,4,0,2
Otu3142,0,0,0,0,4,6,2,0,10,0,0,4,3,4,2,0,0,0,5,2,2,0,0,0
Otu3143,2,2,1,2,0,6,0,2,7,2,5,7,1,5,1,3,7,5,5,7,0,0,11,6
Otu3144,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0
Otu3145,4,1,2,3,1,6,7,2,3,7,2,4,1,5,2,3,8,7,0,5,0,0,3,4
Otu3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Otu3147,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0
Otu315,43,8,2,21,14,10,10,2,3,19,31,4,38,6,6,47,7,0,44,7,0,90,8,4
Otu3150,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
Otu3151,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu3152,3,3,4,2,7,1,5,0,3,2,0,2,7,2,0,0,0,0,5,0,2,0,2,0
Otu3153,1,0,2,2,0,1,0,2,0,0,5,0,4,2,3,0,2,2,0,0,0,6,8,15
Otu3154,0,0,3,0,0,0,0,9,0,0,0,0,1,2,3,0,0,0,0,0,6,0,0,4
Otu3155,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0
Otu3156,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu3157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0
Otu3158,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,4
Otu3159,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
Otu316,21,4,14,14,11,17,55,4,44,15,9,27,27,19,13,11,3,16,27,22,23,6,29,15
Otu3160,0,0,5,0,0,0,0,2,0,0,0,0,1,1,2,0,2,2,3,0,0,0,0,2
Otu3161,1,1,2,2,0,0,3,2,3,0,0,0,0,1,2,0,0,0,0,5,0,2,0,2
Otu3162,4,2,2,0,3,0,3,2,2,2,2,4,4,5,2,3,2,4,3,5,4,6,0,8
Otu3163,0,2,0,2,3,3,2,2,2,0,0,2,1,5,2,0,2,0,0,5,0,0,0,4
Otu3164,2,0,1,2,4,1,7,2,2,0,0,7,2,3,3,3,0,7,0,0,0,0,2,2
Otu3165,1,1,1,0,4,10,0,2,2,9,12,2,1,2,3,0,2,0,0,0,0,2,3,4
Otu3166,1,0,0,0,0,1,0,4,2,5,0,4,1,2,1,0,2,0,0,0,2,0,0,4
Otu3167,1,3,3,2,0,4,0,16,2,0,0,2,0,0,6,1,0,5,0,10,4,2,6,4
Otu3168,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,3,2,0,0,0,0,0,2,0
Otu3169,0,0,2,0,0,1,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,3,2
Otu317,88,30,30,14,37,89,104,60,27,64,64,61,25,83,56,36,43,34,19,22,44,25,40,79
Otu3170,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,8,0,0
Otu3171,0,0,0,0,3,0,0,4,0,0,2,0,2,0,3,0,0,0,0,7,2,0,0,12
Otu3174,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,2
Otu3175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3176,0,3,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu3177,0,0,2,0,0,0,2,0,0,0,0,0,0,2,3,0,0,2,0,2,0,0,0,2
Otu3178,4,4,4,0,3,4,8,4,0,2,2,7,4,1,1,0,8,0,0,5,0,0,0,4
Otu318,52,2,0,5,0,0,0,0,0,9,0,0,1,7,0,6,5,2,0,0,0,0,3,8
Otu3181,2,0,1,5,1,6,0,4,0,7,0,2,0,1,0,1,0,2,0,7,2,0,3,4
Otu3182,6,3,4,0,14,1,8,5,5,5,5,0,2,5,3,3,0,2,5,2,6,2,2,6
Otu3183,4,0,0,0,10,0,3,0,0,2,9,0,1,1,0,0,0,0,0,0,0,2,0,0
Otu3184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
Otu3185,23,10,9,5,29,3,5,4,7,12,33,18,60,9,3,6,2,0,5,34,6,27,3,40
Otu3186,1,3,2,0,0,4,2,5,3,0,2,2,0,3,11,0,0,2,0,0,12,0,0,12
Otu3187,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,4
Otu3188,2,3,3,2,1,0,2,5,2,0,0,0,1,5,3,3,5,11,3,0,8,2,3,4
Otu319,35,42,37,20,35,45,25,21,25,26,21,27,61,24,49,20,25,25,44,59,42,13,20,42
Otu3190,2,0,3,0,1,1,3,0,0,3,0,7,3,4,0,6,0,2,3,0,0,0,2,0
Otu3191,0,0,0,0,4,0,0,2,15,0,5,4,10,3,1,0,3,0,11,7,2,12,5,2
Otu3193,1,0,0,0,1,0,5,4,0,3,0,0,5,3,0,1,0,0,5,0,2,0,3,0
Otu3195,0,3,0,0,3,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Otu3196,0,0,2,0,0,0,0,0,10,0,0,25,0,2,3,0,0,0,0,0,6,0,0,0
Otu3197,0,5,2,0,0,1,5,4,3,0,2,0,1,5,5,0,2,2,0,7,10,0,2,0
Otu3199,3,0,0,0,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu320,3,16,8,172,4,1,5,18,2,2,5,2,13,3,6,6,2,38,3,2,10,0,2,2
Otu3201,0,0,0,3,0,0,0,2,0,2,0,0,5,1,0,0,2,0,5,0,0,12,0,0
Otu3202,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,2,0
Otu3204,1,2,0,2,3,1,0,2,0,5,2,4,1,1,0,0,8,2,3,0,2,4,2,2
Otu3205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu3206,6,0,3,0,3,1,0,4,0,5,0,4,1,0,0,0,0,0,8,5,4,2,0,0
Otu3209,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4
Otu321,7,30,14,3,4,0,2,47,0,7,0,11,3,7,18,0,0,0,27,2,12,6,3,0
Otu3210,0,1,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,6,0
Otu3211,0,0,1,0,0,0,3,0,0,2,0,0,1,3,5,1,0,2,3,2,6,0,2,2
Otu3212,0,0,0,6,1,4,2,0,0,2,5,0,1,0,0,0,3,0,0,0,0,0,3,4
Otu3213,0,3,1,0,0,0,2,0,0,2,5,0,1,1,0,0,0,0,0,2,0,0,0,0
Otu3214,2,0,0,0,0,3,0,0,0,2,2,0,0,2,0,3,5,0,0,2,0,2,2,6
Otu3215,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3216,0,1,0,0,0,0,0,4,0,2,0,0,1,0,0,0,2,0,0,0,0,4,3,2
Otu3217,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu3218,2,0,0,0,0,0,2,4,7,2,0,4,0,0,2,1,0,0,0,0,0,0,0,0
Otu3219,1,0,1,0,0,0,0,2,2,2,7,0,0,1,0,3,0,0,3,2,2,2,0,0
Otu322,66,28,17,12,95,50,85,39,32,34,57,29,71,61,14,52,15,40,57,25,8,75,34,58
Otu3220,0,2,0,0,1,3,2,0,5,2,5,0,3,1,1,0,0,2,0,0,0,0,3,6
Otu3221,0,0,0,3,0,1,2,0,0,0,5,0,1,0,0,3,2,0,0,0,0,0,2,0
Otu3222,1,0,3,0,4,1,0,4,0,0,0,0,1,1,0,0,2,0,0,0,2,0,2,0
Otu3223,2,1,2,0,0,0,0,0,0,2,0,0,1,3,3,0,0,0,0,2,0,2,0,2
Otu3224,0,0,0,0,0,4,2,0,0,2,0,0,1,0,0,3,3,0,5,0,0,4,5,4
Otu3225,7,6,4,0,10,3,2,9,2,0,0,4,9,5,3,0,7,7,5,5,6,4,5,4
Otu3226,5,2,1,2,8,6,0,4,0,9,7,4,5,7,0,8,7,11,14,5,0,2,8,10
Otu3227,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,2
Otu3228,5,2,2,3,6,0,0,4,0,0,2,0,2,7,3,1,0,0,0,5,2,0,5,2
Otu3229,2,2,3,6,1,4,5,0,3,9,2,4,3,2,3,6,0,4,3,7,4,0,2,0
Otu323,8,9,8,5,6,6,3,0,41,10,19,9,46,5,2,17,2,2,38,37,0,128,5,2
Otu3231,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0
Otu3233,2,1,3,0,0,1,2,2,2,0,2,0,4,2,0,0,0,0,5,0,0,0,2,0
Otu3234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu3235,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3236,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
Otu3239,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Otu324,25,25,13,30,19,28,35,4,12,46,52,43,10,29,24,25,77,49,27,30,27,111,46,69
Otu3240,1,0,3,2,0,3,0,2,2,2,0,0,0,2,4,0,0,0,0,0,0,0,11,13
Otu3241,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Otu3242,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Otu3243,1,1,1,0,1,0,0,2,0,0,0,2,0,2,1,0,0,0,3,2,6,4,0,2
Otu3245,1,0,0,2,0,1,0,0,10,3,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Otu3246,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,3,0
Otu3247,0,1,1,0,0,0,0,7,0,0,0,0,0,2,0,0,0,4,0,0,6,0,0,2
Otu3248,1,3,0,2,4,1,2,0,3,5,2,2,4,0,1,8,2,0,0,12,4,0,3,0
Otu3249,3,3,2,0,1,0,7,9,3,3,0,0,1,2,3,1,7,0,3,2,4,0,5,6
Otu325,193,201,147,168,221,290,148,132,412,299,337,260,220,206,228,391,408,315,193,251,151,180,355,359
Otu3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
Otu3251,1,6,5,2,4,0,3,5,3,10,0,7,5,6,6,7,16,2,5,20,8,2,11,12
Otu3253,1,1,2,0,0,0,0,0,7,3,7,0,0,0,0,0,5,2,3,0,0,0,2,6
Otu3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
Otu3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Otu3257,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3259,18,6,10,5,8,17,13,14,8,14,35,9,23,5,18,15,20,9,0,12,8,8,11,19
Otu326,18,31,77,0,1,10,3,79,15,0,0,13,2,25,106,0,5,33,3,20,143,4,21,92
Otu3260,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Otu3261,0,1,0,0,7,0,2,2,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0
Otu3263,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,2
Otu3264,2,0,0,2,0,0,3,0,0,7,0,2,4,1,0,4,0,0,5,0,0,4,0,2
Otu3265,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Otu3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu3267,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu3268,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,11,2,2,0,0,0
Otu3270,2,5,3,0,1,0,5,2,2,0,0,4,3,5,3,0,0,2,3,2,14,4,5,2
Otu3271,3,0,0,0,0,0,8,0,0,2,0,2,4,0,0,0,0,0,3,0,0,0,0,0
Otu3272,2,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,2,0
Otu3273,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu3274,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,3,9,16,2,6,0,2,0
Otu3275,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Otu3277,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu3279,1,0,1,0,3,0,10,0,0,3,2,0,4,4,0,0,0,0,0,0,0,0,0,0
Otu328,3,5,0,0,0,4,0,4,2,0,0,0,1,42,2,3,0,0,0,0,0,2,0,4
Otu3280,0,2,3,0,4,3,2,4,2,5,0,0,0,0,2,1,3,2,0,5,2,0,0,4
Otu3281,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu3282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0
Otu3283,2,3,2,2,3,4,3,4,0,2,2,2,4,3,3,1,2,2,0,0,10,4,3,2
Otu3284,0,2,7,0,0,0,0,4,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0
Otu3285,2,1,9,2,0,7,2,4,8,2,2,2,4,2,3,1,8,5,5,5,4,0,3,4
Otu3286,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Otu3289,1,1,2,5,6,4,0,0,5,3,5,4,0,2,1,1,5,0,3,5,4,2,3,0
Otu329,2,14,22,0,3,3,8,116,8,0,2,7,4,21,33,1,7,4,0,20,42,0,6,10
Otu3290,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
Otu3291,261,172,135,166,253,191,232,123,270,260,238,177,258,138,165,250,226,174,125,266,180,105,136,248
Otu3292,3,0,3,3,1,1,5,0,0,2,0,2,0,0,0,0,0,0,3,5,8,0,2,6
Otu3293,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3294,1,2,1,0,0,0,2,5,0,0,0,0,0,1,2,0,0,4,0,2,2,0,0,0
Otu3295,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,2,3,2,0,6,3,0
Otu3296,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,8,0,0
Otu3297,2,2,1,3,0,1,0,0,7,0,2,9,0,1,0,4,2,0,0,0,0,0,2,2
Otu3298,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu33,41,184,236,71,28,132,17,1594,133,86,137,72,22,202,438,169,151,165,44,293,554,13,329,468
Otu330,151,103,113,53,55,65,139,169,123,48,33,56,131,84,167,59,77,89,141,209,112,33,72,108
Otu3300,0,1,0,0,0,3,0,4,0,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0
Otu3301,0,1,0,0,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,2,0
Otu3302,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3303,2,3,3,0,3,0,3,7,0,0,0,0,1,2,2,0,0,0,0,0,4,0,2,0
Otu3304,3,5,0,0,1,3,0,0,3,0,0,7,1,1,0,1,2,5,0,0,2,0,3,6
Otu3305,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Otu3306,4,6,8,3,3,3,2,12,12,7,0,0,9,9,3,14,3,2,30,10,0,38,2,2
Otu3307,0,2,1,0,0,1,0,2,7,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0
Otu3308,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3309,0,0,0,0,7,3,0,0,0,5,0,0,1,0,0,4,2,5,3,0,0,0,0,0
Otu331,122,111,103,71,83,79,99,172,101,71,68,58,135,91,104,149,64,112,144,180,87,86,98,79
Otu3310,77,35,22,24,95,63,90,42,42,52,57,45,75,80,38,89,56,24,73,30,35,19,38,69
Otu3311,0,3,1,0,0,3,0,2,3,0,0,0,1,3,3,0,2,7,0,2,4,0,5,2
Otu3312,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,9,2
Otu3313,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3314,0,0,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0
Otu3315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,8,0,0
Otu3317,60,161,54,97,25,81,108,49,96,38,33,83,110,95,49,45,66,109,76,165,42,361,96,136
Otu3318,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
Otu3319,2,0,0,0,1,0,5,2,0,2,0,0,0,1,0,4,0,0,0,0,2,0,5,0
Otu332,31,0,0,3,93,0,32,2,0,36,38,7,65,4,0,107,0,0,5,0,0,0,0,0
Otu3320,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Otu3321,6,3,4,3,1,10,2,0,7,9,9,9,3,2,5,3,8,2,8,12,6,23,6,6
Otu3322,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0
Otu3323,3,0,2,2,3,3,2,4,2,0,0,2,2,2,1,1,0,5,5,0,0,0,3,0
Otu3324,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3326,6,3,0,0,4,1,0,5,7,14,0,4,4,8,0,6,5,9,0,5,0,0,2,2
Otu3327,2,3,0,0,0,0,0,0,10,0,0,0,1,2,6,0,2,0,0,2,4,0,0,2
Otu3329,1,0,1,0,0,0,8,4,0,3,0,0,4,1,2,1,2,0,0,5,0,0,0,0
