OTU ID	A1	A2	A3
c80ef3409b31a88ee4bec1f97f89bb7b	0	0	0
254f993135bf39f210f91e2ffde2c8f6	0	0	0
48804f6090de47d0485d988642f75046	73	42	8
4143cef1b18a08b39558961371b83c39	0	0	0
04d00a4d5316a290cabd460d916fc765	0	0	0
b229e5b7f71c9acdd3b12bf91190fcbb	0	0	0
0790dd8a3a968209726c4d2f58b86df8	0	0	0
150a55775d0bb699f08bab1bd613214a	0	49	0
dca74d3a868eb3b88232563c7ead2c0a	0	10	0
057aa97b9a062692b591c8a5023b3b00	160	0	0
769130c1f0ef5a676f04772636ac2e8d	0	0	0
27b32f7d75bd8c837cb625ecab524abf	0	0	0
7bac32b3290215ab9b3e0d1caa9f5c25	0	0	0
0e1e13e756d3b5a8458a7933d5cb05da	0	0	0
738fe172c9635f3293ef9bf7e13ce887	0	0	0
f65f2309102f6dde1a1b1f526a79352b	0	0	0
5d39636ee36813c4ed41233f9bc34c4e	0	0	0
08b98a33b73f9b159171f310d76e251b	0	0	0
48969a3ed308e18a5b88998f62d07047	0	0	0
b1aea93c68e9ede7dbb4dbe3eeeee56a	0	0	6
7264d04419646aff7bf73d26581ad0fd	0	0	0
dad8aa4ebedd8ac4c86015ffda3f88de	0	0	0
4339fd353e2b4546b2f141e82e3d155f	0	0	0
2bf862d0021501d977bdeb561140cc79	0	4	0
64164ca556d3811a1455baabef1503ab	0	8	0
09acb0edbef40b2f2c0ec32a1669d651	0	0	0
fb19619c664e2273fcdf1cfadf4166eb	0	0	4
fed8454851bff2f5c4ca703c1ad9bf48	0	0	0
0205fcd7b995dd8d3cdb441ab284b758	0	0	0
d5cddc13e3427e21c5a13bffda034a28	0	0	0
829da799cb59a44e58e1754f52cbd726	0	8	0
44974c4c9771f56d3e74880230dee26e	0	5	0
9acedf94373dd29019390936d298bb42	0	23	0
3d57c79ec3b3ec16c58fe155c1855eff	3	0	0
76fbf0f5485edc0665a53f93680aadb3	0	0	0
0d6cac48fdf8aa689a8a5e785adf2e65	0	0	0
92c2a8a2b71419adc17ce86ebdec2fc4	0	74	0
67226a8df02bddf88e95ac87baa36dfd	0	0	0
70bd30f66c46fe83d83aa6e8c2760bfc	0	22	0
2f4b0b14e4041fac2e05cf471100a24d	0	0	0
5459e5f90e6bed4d6a0344c902e966f4	0	0	0
b398242416d17036658b8549649cf22a	0	0	0
27948af884cd321e2c6eaacbe2fdf8f7	3	0	0
1145c6499ff0f4150c7f944444c70783	0	0	0
6a9e1d1cde488e35902b2ad34158d3b7	0	6	0
7286852be4be14b0de6da2d3387095ce	0	0	0
a8b12d43e00c10575cccc7f2c6edcba0	0	0	0
c6ef4530e348c39e3d75efa9ce49445e	0	0	0
2498fa2be2045c0b9ff14f0db771ace6	0	0	0
fb1d505f6c553597e017d7fab96fd115	0	0	0
ff06385ac1b1d4aa9d4d62580dc3e5c7	0	0	0
686cf935d0aa3eccd6aeded0df19251f	0	16	0
b41cde40639d157570ff83de7ceffb25	0	0	0
428225cd1172fb1808d5db4ac53484b1	0	0	0
8fb9b7f7eb0e3656030d20213bf59149	0	0	0
350fa584e6ed93c8a5ecb816547eefca	20	0	0
af2d103777a1b634d5c6c69ac7f22d22	0	13	0
762120999b6d5eeb60a2a8eb433ae8f5	0	0	0
a556c01341a162a9631a9b80cb91327d	0	0	0
ca75cfbb0597909305521c8f0436adb3	0	0	52
e34a79648060c64782b22bbbe3b7ea25	0	0	0
ac2f3ffb33dbbc905bf2440f41fb2169	0	25	22
8f89ad970175160b811d616ae1ad1324	5	15	18
40b8e06d50ecad099242d82a465c6eca	0	0	0
f2f6203388eff9f4905b30477f3c1145	0	0	0
3c35766bdaddcb17a27010140607bcf2	0	0	0
cbf35f729c2a321b1e580fa0902d4351	0	0	0
741931c513faac6697a23c7af6746c60	0	0	0
0ca370dda53c6debd0f8715baa6f7e2f	0	0	0
911615e2f9a8a3686048156b9a143f4a	0	0	0
3056654f32bad6fb794c38834eef6830	0	0	0
5ee0ca7fe3307e432023280bb024594f	0	0	0
1bd915dfdd3a9ea72966717547729aff	0	0	0
334fe62793087d5f3dc2de6f667ec74f	0	0	0
333cd224c10911fc1711506a9030b92c	0	0	0
0863261ac757559ccd5f5189a78b9c3d	0	0	0
e617013943561578cc5956eb6f2db171	0	0	0
2adb18a375f321f7746b23eb7d3a60f7	0	0	0
54d775c830d3f2b2ea4642fb80fbd5e2	0	0	0
6e75a01f5848719b65cf4bd353042ff4	0	0	0
8f91987f17112ba5245bd3de8d6f35da	0	0	0
e5749974984dcb63d3e0c02905549bb8	0	4	0
adefd3fedc9eb408841e3b22c10fbcc6	0	0	0
9aaa112b16d523529e790903b3df93f0	0	0	0
571c03117f171da401ff376f643e7bc2	0	0	0
5498925911e503b36f94748070c31902	0	3	0
2cf05b411731434ddab47a08107031ff	0	0	4
6d50ae8d6694b613a65f6b9351a7e715	0	0	0
df3177a54160bd2200a358f8892f7ec9	0	0	0
5b0c8493e30799985d8cf1759e5340f9	0	0	5
08d5d442f75fd23f119cd99e286c62e2	0	0	0
90aeccc6b1f02c98044a7d24f4aab9c5	0	0	0
0ccb1c923f67a4fdb38256d949b79068	0	0	0
280e00d7b572dc831fedc7c6f1cd8a37	0	80	0
414c9f8def082c08e3f3f404cb4acf90	0	0	0
f4ab387ac51137a821ed1c57bba9ba1a	0	0	0
ebbe483e536718327871a5ba48480014	0	0	0
8e6ad3fc18b9171a75d166ae9a821334	0	0	0
686e60178a7ce6ecdcc8800a92753ff1	0	285	277
8d4ffafecbcc8a28d00a6a2dc5e8ae3a	49	93	0
a2f7cd2cca9a7174c43b6240b7486c23	0	0	0
adc756de1aa70fd71e2c194153f4f43a	0	0	0
a6be23dd42445fda50ecf5c61e350abc	0	0	0
8a25891294448ddb43849f51bee85f26	0	0	0
dae743678a95bbb8e16bb8a76bb46a07	0	0	3
764d38c51ca2561f587bbeb631fa29c4	0	0	7
7d6d1a04c748f401979a225f7f0fe0da	25	0	0
1ea41e73fa544ef44bdfbbd849adb67c	0	0	0
0955516b77f90905758eab3e0c1ac046	58	39	0
20727f2fda308d2b2d48780848406157	0	0	0
4750a9f10a47f3b90fafa58e2f862bc6	46	0	0
e32bf84cf7069bedbcd3c32b458713d7	0	9	0
0ea227d3ac558b86f8c85579d9a5bd1b	0	43	0
ea18eff4f1e39677ef6877997b9bc308	0	163	0
1bb118bc479f429e2588d5a5455d8330	0	0	0
36afbf8af720a50ac8cb381adb1450f6	0	0	0
d236cc1b9c7ce36d3876537804a40dee	0	0	0
9e54891e8c784ef15e66eda9dbe745ec	0	0	0
2c27f7f4a37a54b377052516155b3e8f	0	0	0
687ea5ac408589bce0a3dd776996f1c1	0	0	0
d142ca0afeb5172c456e4a1105dac627	0	0	0
0a328113e9beba4834d5a5ff9dfbf82c	0	0	0
6c07621b8d54c8a18b4ec1da1797690d	112	34	13
f6d650d8180f86b57a44b4774ae919f2	0	0	0
015c20a8e71d6f78125e69feeeebe0f5	0	0	0
7cd1efe4f3755a21198dad3e5776b21e	0	0	0
43dfe73257a33db697a0fd6e430387af	20	17	0
10ae953a037779152dc4b391eff2db79	0	0	0
10aa79078b05f51e1517b643291d26ea	0	0	0
810ae483616ca569fcd6e13f9234974c	78	12	0
b95ec867c10d70cba69d38785bb622b3	61	0	0
ed2fbaff34892ebe5ff73aac90bf7489	0	0	0
4748dee0742da5c7eea000d58e0167b7	0	0	0
d61690f7cb05dd6122aae58ffaa31f75	0	0	0
f3fe0ebb693875247c059300dc99862e	15	278	0
5194422d5b5c1481f94fdbe1c51a9dd0	0	11	0
5e7de518e55389723e33f320a5df217c	0	0	0
ecb63976557cef1544af7f214aff0837	0	0	51
27fc3711967ce16106673e39a94ffc62	10	0	0
0b116bb4c06e01923555f7028e5401ae	0	0	0
4395f0ce225710ca7e77e31999ef9ec0	0	0	0
ccc90e261e2c0dfaa9d0db95bf13faa1	0	0	0
b4f38e314389ffb6fea0e867ba340258	0	0	0
c31934e008cd77d38140a07b1ef564d4	0	0	0
dbbd395071db49b1c85a01bac0c56647	0	178	0
52b8bb8b0cc68f46b536f6462278d760	0	0	0
006bc727e86719d6398cc5d4e2401075	0	0	0
d3b5221152845d644c102fdead2f22eb	0	0	0
8abc37e525af8ece2837ffacb61c8ab2	0	0	0
ba20cacd556b01e637c8344bf50aabd0	0	90	21
d75b2833ddeb92cf57f9653db67194d2	0	0	0
389193bbbd1c7e09013be36bd273903e	0	0	0
f3503040ed924e72477ad9752f42dc4e	0	0	0
d5c34698343eae46a363b78a3a297eeb	0	37	0
e38b75ec70b069b04dacd23a904c3054	0	0	0
fb3ad7e9a13b5c26e2b4c36f6fecfa29	0	0	0
6afd9ae325988be08ad104f1c480a140	0	0	0
86c1d84cdf1e8146d654a08b78ec4dff	0	0	0
be358d681b8b21a06b040638be4ec541	0	0	0
2bcda76dae41df460a3bb93a88ce9afb	0	0	0
c688c16e1dbefb7b2f5a1dd9b2197f43	0	0	0
040bb61d4cdb896b468f72ab1c679f8a	0	0	0
e284ca163a35dd6bf38b37fdf0bab58f	0	0	9
c18b506f483371a09e34bbc74da82254	0	0	0
7eb07be52fca04eeea7dbd30bd012f33	0	0	0
dd6217349d1f97c92ffe63cd1136ed30	0	0	0
19940d831928a94ccba6f47b3d13c2c2	0	0	0
5ee649a56e33b07cd001b0ea76f777d1	0	0	17
51c95d9bab9f4f945442d6abad2426fe	0	0	0
082a975911c2c23a220d7c588524fe99	0	0	0
2c1744355f6947f8421331c8d76f1851	0	0	0
342082eed035725c49c8710da0b18e39	0	0	0
3450e5e3c76c7f0a4820157c9502adc0	0	0	6
dcc3acf9a868ef33460e30ca65e65249	0	0	0
0d3b78e2732839c25bed70be14dde7de	0	0	0
f6b7dc1ff01de3ff84bdbcc8f5177ff8	0	32	0
e9c6f9f4d6e2f7db9dd2b537cb96ea7a	0	0	0
0c026809bbb7d2a37aa69fc9d1447ad5	0	0	18
46f64dfb677b2ceb9c8e005e836c819b	3	0	0
23afead413d60186995a42d4afe701e2	0	0	0
3524a296e7a981c51ea6ffa25acbdeab	0	0	0
aa09ebad462b7ea791d554e52fe4ce0f	0	0	0
ae2c51400c3168d2d4cecfbc33db1522	0	11	0
e4732c15005545f526d62c7c6220bb5f	0	0	0
99f2f83a91ef5b8e0561a54344f23180	0	0	0
a0328e530d840bcf8ca2f5e73bf76188	0	0	0
8d0c02b589edd77ea4d8c68c20d1eb95	0	0	0
08381bfa87bff69158f75598fa6d45d1	0	6	0
81b30540f9b88ae402b9ee76c97115a4	0	0	0
b8e82b7fe8c3e3933e0817d4750b04f4	0	0	0
3453ee95375c0164761a40e1132ea5e8	0	59	0
161a731b2cafe19e3d9fe6c9a567a7a4	0	0	0
4b155a7694a0472a866b0e8a8b351ed0	0	0	0
290419505f5acc41d965af4e6b7634bb	0	0	0
25f59320ba58ff9c9bd892120cca9d83	0	0	0
5d20627d53186e46becaf26fd36bf003	0	0	0
fd50a39df326ec8bc8be408ba899e3cc	0	0	0
7258f390edd5b6c025ae59633689087c	0	0	0
2e0f6b8d0069f757d2a6e78e959c015a	0	0	0
8953c94b3cf1b0b0d9d9d21e6b1c4a46	0	0	0
ee1120776424eaeee187ce45801f3ebd	0	0	0
0262723de3e52cd34452172228af4d95	0	0	0
92fa74d92d35ab9dc17f943fdd45f3f0	0	0	0
0e4f25dfc0e427233780e1570ef6da51	0	0	0
623bed9dd82e77728139c59a40100c2f	0	7	11018
3bb4f72ee35858e596fd8cfb93292835	0	0	0
0698486e0f7df18f2d6cfe5a03fa7a1a	0	0	0
eb00844e14b78a0f77f51b881504fa2d	0	0	0
f8ffc571b4feb773ad5a9a403eec3ad6	0	0	0
0a8c0186cccf343a4e2548e53bef1a20	0	0	3
5c65280b08f9a1baa437332f8c0048ac	0	0	0
899aca1f62a0141b23091ab08ee2b3ad	3	0	0
d94769258384556e1953fb22b888cde5	21	0	0
061cc6f05137a582ea7be61fa820677a	0	0	0
1d10d60db8dda5db05ce0b45e3f91ae5	7	0	0
f44331dbfc3ece87d8de71e15af2b98f	0	0	0
5fa5f4915a93d24cfd25326328594f18	0	0	0
b7d91a314f75d9ad436f7a724a5ca7dc	0	0	0
33e11a97a6d2db91e58c0a2e3b47343c	0	13	0
5d634e9428bef8a6906b01fc510aac15	0	0	0
8f610cd34cb7b689adc13f46f76c8fb2	20	0	0
eacbdbd384d0c7a1ce9cd64ee434983b	0	0	0
995d0c90b9071924b68d4839681f5527	0	0	0
16618b46391d7f54d431803bebb593f0	0	0	0
74514cf728b7a2d6f1ffcee597d126cc	0	0	0
656aa42aea8ee5335fef65324bb9c2ca	0	0	0
ea8f42308dd2fa3dc32c62e4c4f8b0fa	0	0	0
9cb2100d803d2f95126413ab1d70a7a5	0	4	0
1f2f07e853443631027f53835358b406	0	0	0
1907626a43f14bb2f1c6b6a3f88c7d67	0	0	0
7bb6bdbb162bf10f69facc578c3dff09	0	0	0
fcc3b0976c5ee88748fc3439eede1271	0	0	0
45d3a452943ccf5461da8afe69085178	0	0	0
35a866e66caf50a2dc955e8a2567a96f	0	0	0
469a4a67bff36db415d9e00122775035	0	16	47
a5b47b7ea04f902039949010b7d281f6	0	0	0
c14490e1c2cace47451915550b9d3b2d	0	0	0
25e444efdb1bdda18db18da20db97dd7	0	0	0
895591b773e77049aaabbe0d9c4f8071	0	0	0
9c12056f1107ef07d2305240bf7a3963	0	0	120
b5a514e4175f9b7097de88b540c44d51	0	0	0
4891a303dcc7b9dadd54d3b83e8e13f9	0	0	0
cbbd17bb8ccb148cf96ff0e0200bd041	0	0	41
f436486074d99fa8ec0dcd6a8348fbfc	0	0	0
1b35803289895b193e7235cb4f526027	0	0	0
a9abe699055796ccb3d8c4b0f045d5d7	0	0	0
ba13015227faedb81c6604f11b3550ee	0	0	0
cc60d25919e19b606a35db76fbaf7277	0	0	0
1ef213b95f970ff638f376afe0838edf	0	0	0
8d4f6297635bbd764352bd267e8be00b	0	0	0
1f36134008000c4a281ebd9d185d38f2	0	0	3
f316a43d97cada4dcc06913f5d9ecbde	0	0	0
86e0a978acb785769d608b942fd5ba44	0	0	0
79012a94c4142b086e07d7ad8d9da9ba	0	0	0
67c23689062eaf94905de916206f6bbc	0	0	0
9c363d0270342539aea6d39f912c84c3	0	0	0
b007cde79940d0f8e659b683a746b363	0	0	0
fad3e43e80c8cba12b9b38db960ca5dc	0	0	0
c86733da4087a5c1bd7e0b35167724da	0	0	5
ea31ed41884618ed32f2651ae7151fa3	0	0	0
4f809f60437060ea4e621fa04b041658	0	0	0
0605c1f71b85406acdbaa0f56e783c78	0	0	0
c331b59b3a6fe214236e2c7213f43709	0	0	0
3ffa8a54d075c2d5a765ecd164104945	0	0	0
f5bba95d6e69b1e19d8c8f5eb0ae9ed2	0	0	0
57d64052a4bb8fd021c3d64f5c8c4f3e	0	0	0
d65a15caf61fcf7feeb5b496b4af5a0b	0	0	0
57a2a6becd8e4eccace8e8cc4a77b286	0	0	0
02db2f4d3576bd3ee9a3753040e83575	0	0	0
452d17a5339261e96747dda0540166f4	0	0	0
82577e6b566d1b2509b14ac2d8687b7d	0	0	0
a864f4416f16dbd4394d47dca7e566af	0	0	0
9d6b3f7d62c230695e27b936412f0719	105	83	0
cf85c4aea9e0364785eb0b2cb0c7e69d	0	0	0
74b99b58b406519e14486e39368c7d2a	0	74	0
4ed3178b4564c133378f17dfc7dca7a5	0	0	0
797b41cd3f150dba436b88f4dd6cb4e6	0	0	0
a0ae98e08f88c10d2a494efe2b9e4a72	0	0	0
a282f73eeb378bdfbac5d75698c4adee	0	0	0
1b5dd6c9b6cb1a466b74e6714c6ce733	0	0	0
5749eb79101069bbbfa256b953072008	0	31	0
110f11c93f349abd296372454c1d7382	0	0	0
d874866cb5a484fc4e9ae46a63c7d186	0	0	0
690c70ba4277a385b8af1bdf75297fa9	0	0	0
763a41e909e8b7cb66eb74850aaa7a08	0	0	0
08ba67efcec3248a2303b2e00d52069f	0	0	0
d156682ff5b7ba62586f14e8b2f4fa26	0	0	0
75e630aacc812c11f2b1971f97b2310c	0	0	0
a0a6cdee6fd9870d93aefed486a9d652	9	0	0
bd5c52d429c6483c43748ec73a303bdd	0	0	0
2cccd7b5702c3af1a1656a03494cae93	0	0	0
9ff2058ed58fc0fc09abfb0122ec9888	0	0	0
970d48e644e6e277bbee04fda546d079	0	3	0
e0e60cd4c2dd11527bf679aceb46c1ac	13	0	0
9d7f75e591ec9e950574b26fe98b2302	42	0	0
30ddbef293b116fcf07d2f0f87f35c28	3	0	0
63889e9026131d99054f03fb8c26580f	12	0	0
5389a2147897b3013bf88edc927ab1f0	0	0	0
9904179a8d5221a1c174a6253f6d6b16	0	0	0
f510f2f2582ea62f82423dcdbde819bc	0	0	0
310165e74cf2cac1585c6a6ed2810e83	11	0	0
208a95f2931a7b5bbcbd395a7c261de4	0	54	0
5cbc92a092cc87a08a7f46d95a821833	0	0	0
f4931621b0f52c8b4ed9468eafd44688	0	0	0
e94427557a048cfa5234fe9cb5ab4fa0	0	0	0
f7eb214f5c1d104b480e643ddc35c38a	0	0	0
4a04c0d61164c342c322fc1264505bf4	9	0	0
8d7b83601d5b8c429d6e2a39bd0c7ccb	0	8	0
b27e7000c64be10d5b284e2a3700f5d7	0	1503	0
3346d299184c6422ee611ab1b1a95551	0	0	0
f3aea96564b660626c35af725f2a7ec6	0	0	0
dd29ac9f2533d569f51d992f180976bf	0	48	0
e3ea9cdd53509a9d39a72dc87054f8e5	0	0	0
3075b9124648f832b721ea6b95cf0451	45	0	0
0c39497a55e7f444a64f5d4c6de66c99	0	0	0
a5c672cf0ca972ca4665da29ef8f57a9	0	0	0
ca0dd6f599271219fc29e9328816dfc7	0	0	0
12fa47679b6b39750480ceea506f7b27	0	0	0
aa7cb00e27401c3f82c9bea98b355d13	0	0	0
dadc421584ab54d6a63d972a58318b05	0	0	0
1cbaa879c6109ff806c16a08d53de5f2	0	0	0
2ad1da406100b66cc24c919be186f689	0	0	0
32d57cb92a419387190925df35cfc5fc	0	0	16
2ece344359f5c30c125041d2c128d0b1	0	228	88
f67dfc8875be3577b8cfdac87f96576d	0	0	0
ffca25a3a7afc1d867e66d2c012ac29d	0	0	0
3b1c698810a2c77d744ea0b7c06cdcf4	0	0	0
e4a2dc5b3a4ce71a8dae0647b7d9b854	0	0	0
804ea8589d38033d5aa77b11f3ed6c87	0	0	0
80baa366fe5a08fd9294f39a0629355a	0	0	0
8a95b1b4497654d96e040afd42b75761	0	0	12
bcde2296107c898b544fb531dd01f13d	0	0	0
1aeb78eeed7a03e60335770d2d6d2929	11	0	0
53c982f43ce40d2f428f7e5963aba12e	0	0	0
c3fe9b5485913a05211ecbe99b088f08	0	0	0
7e844e68651ae2490849a05c6fcb3046	0	0	0
5c34fb9415337b472ea868bfca3f9598	0	0	0
f67fe67f309ed1132bbac1a11d246e61	0	0	0
8ae58ca0e395d0f263dabf72ad99aecc	0	100	17
db0f51da1609298c4fcfdc017b2c3df9	0	0	0
b25ff7c089ff502098ab1816f26a852a	0	0	0
697ef8b7a2044f79149d41d20de6c7e5	0	0	0
6aa013ceeeb6a19663f2bd11bb5cad39	0	0	0
d9c5dc18f50d8c08b182a4bb88b97e33	0	2	0
c6237f109af61bc2216796869e93c0d0	0	0	0
cc8e7c5c0a86c78565f00eae539b9f83	0	0	0
66c6411bbdcec70693d5603ee896c7fa	0	0	0
1726eff0896f6d5a874a44dbf34190ca	0	0	0
aa7ef01cff5ffe6090aaba1313104642	0	0	0
91126687fbf6e3abc3edfa8d3d0a1c5d	0	0	0
01ca10c81ac0b0378c70f642241053f3	0	0	29
c2ed9d1e731b89244e39907daf9d9533	0	8	0
d072988090a33ce2aba9929a0337e65c	0	0	0
372f900bd72bad684314f1beba22dc12	0	11	12
9cfb93db417ec4577f25e28dc42b902a	0	0	0
b24a65e9cf624e678448b9571bef3bec	0	0	0
73b24a140f73894fcdf203c3d75ee8c1	0	6	0
34b8d822171ac38a4342dec6a56acfca	0	0	0
04907074609e643c94fab155e126f62f	0	0	0
c1598629f6ee3c790cbc71d81b830c85	0	0	0
c6d3057afed19fa1f53eb63152e950ef	0	0	0
af546f5819fae4a9763c012030b84dbf	0	0	0
d53221316731f612e135cb70824af130	0	0	0
abc63bfe0366fba52b983fe766df83b0	0	0	0
4cee3de8938729a35134fd937e504bee	0	0	0
5e1afdd33b3de45ae8abb53565d36d4f	0	0	0
9869d6aebb06f0e7b20b86209f88e5fa	3	0	0
e6e15d9b9de9c5f11a9eceda508ab06e	0	0	0
5966392b7223214d00b89bbe7bd72ce5	0	0	0
3038367c20bc7316dda31bffa5d8e748	0	0	0
d31d8b3cc6aece6282285576627c8a49	0	6	0
00dbce7c333970a821446c56f9a70ba7	0	0	0
9f56168fc8af8c6a5daf86589be7abeb	0	75	0
ad947e616cbe0da083499f71e8678b71	0	3	0
c66cb6021b15c03a8d7b94a2420a4b5e	0	0	0
f457c5a40e8f007b8eb90934adfc4249	0	0	0
2615556ebaeaacce8f59968a46e56993	0	0	0
32a6eb9a62ad75e177b6ef5408ba274c	0	0	0
d0a5f14e71be134458bfe853086883b5	0	0	0
81c2f99a1a583ebc8aca50ba3a78581c	0	0	0
d02414a295f66b299407d5095e5bd96a	0	0	8
47f4230f1f1c0e58e50722b87b06dcea	0	0	0
32ba2c4758c75e5af90251512786c165	0	0	0
785e4c9b9af0d021333f0660cb884681	0	0	0
767bfc184314b3f47c4b3a2160244dcd	0	0	0
32b7d1f343892c4d36001df34073af74	0	0	0
c38678b23a317cb4bfb5914b16b524dc	0	0	0
46fce844cc26d292904af84eeb531498	0	0	0
897d33a2bee0c9e2e60a7bc309a991cf	0	0	0
fb4ec0330d5f7164a46c9117a01cf8c1	0	0	131
2c0348fbc3dfc1875f0977a0dc977988	0	0	177
744ce8884a9b5bcdfade8ea4b1508c6e	0	0	0
a279b1ab1a00ccead6c6bc1ef77dcabf	0	0	107
6437a636e095669a7e1ed937651e574d	0	0	9
4a75c2a7ad78397cceb3ca0da01dfa84	0	0	0
00c07f0a66585bd8f0e7e9c6914593de	0	0	0
067a7cd670f9b6a168c9c4cbb1b3e59c	0	0	0
00d9572e51d91af02064f1f24ea4dbae	0	0	188
7a6579d41c83fe31545241d687ef2299	0	0	239
78a7e0c7c341008ee43c06c643affb05	0	0	0
afa20296045a861370b8a9f2739110a4	0	0	13
1c80aa83e0aa719979ad337a600b4822	0	0	0
c016bc490dbe8046eb96267da8d605fe	0	0	0
1cbe95b92643154756b102d4272ae8d7	0	0	0
2747c3426280f13542eaf2087b63e1bf	0	0	0
ad583f83aaca5e8c5ef1c7d2c224effd	0	0	0
e6617bc1a9011ed5be2223f2246e4afb	0	0	0
294d6e1fd42275782def03073333ac82	0	0	0
76c945ca93c9f0d049a92bbb550936eb	0	0	0
e8945be306b2587d7547a8b0fc974461	0	0	0
0f9f917f3952c120cce0127ee6898a29	0	0	0
c926ad340ea55aba7a77faf0c0fe9068	0	0	0
eee1d6214a5238b550282474f8ed497b	0	0	0
dea8573dfab192add008bce303868e28	18	0	0
bff6346c62363b1911909b8e0a01d673	0	0	0
39837bc2fcb5fdd74d596814ff3370ff	0	12	0
5ea443d6a828c2e2a4131e29744a0c29	0	0	0
daf92f3e7b6b678c15e1059c5b409686	0	0	0
930986f4556957f61059242ee70cd3d4	0	0	0
4e69e3abc7648b598540e5f0c6316a02	0	27	10
95718be7efa4c5ff98d044d172591f87	0	0	0
837f9a7479cf8ebfad1b6b3c14563b29	0	0	0
99db5464b8dd2a2791c9b4b418bdbb19	0	0	0
4f0769867ebcb9edbec120977d59cfe2	0	0	0
91dca114ed1d98bfa8b5c5c601c09479	0	4	6
a5e3b96e5666f36c33173bb4d27d3ea7	0	8	0
ab8443dd1632743da291236d5f10a8c5	0	0	0
0e8536d3759074656968e138235a4195	0	0	0
5cfa3b87454e692c8f88762fd8097994	0	0	0
accbe9c52a40c272550d644f76571577	0	0	0
2e0ced334a8a94cb2982c19e93a55d6c	0	0	0
674c5410674c2d5467a305ebc0f6058d	0	0	0
499b002f5d9696fd189814fea2ea7c89	0	0	0
b16adf6547c128fcbbd3a3dcf52b4b38	13	0	0
236acd88bf40538eb2e9db94ddc4d4b7	0	0	0
42ce4ae5013b1cae70af2ef7387a00f8	0	0	0
7436b3c8c7a5eeacfe7b0a5c3db7f021	0	0	0
3efba347b0c65473cecff136aa3648fa	0	0	0
af6a86a82c6a158beb49a8cb6e3a384e	0	0	0
062e3db0d1a1b4b2afa34e45782f8bba	0	0	0
909c356f5141564149df840ad8cf4cb0	0	0	0
d8ef89a294a074903b13ecc27221e7dc	0	0	8
c9a2263490a7497ee040fe35e8c0614c	0	0	0
e414fd7b31ae74657b493056f9059ec7	15	0	0
fc18486d23c2113ec8d1ab65515d3739	9	0	0
5a3f4f07a5be46bcc8d3df09524c3257	0	0	0
f5250fc80852937010aca036b770c890	0	0	0
bf33380a60b452e0911c7d9ec3f2444d	0	0	0
0327466d9634f6d054f162deb6d6e8f9	0	0	0
94c2a2ff7e5e387d97cbea6382cdbb32	0	0	0
fad812044bcef8bee0b763c12a0b9764	0	0	0
955cef75d67b0cd084d7121656ae1def	0	0	0
490868ef37dffd3a1c76c8ec5163ff23	0	0	0
7ba399e507c5d72416fa220a0f226fc0	0	4	0
1f883bbf82a8f168bafdd04bef352c05	0	0	0
2e4779808dad83d71a04893410e3f3a7	0	0	0
c2e3ff1e1de644fb061ff8a396030ec6	0	0	0
b9f23be51c8a18945b49e578f44caa2b	0	0	0
e813efb1ab27b2f1ca16ea1ea3417fe8	0	0	0
8aa16fb9a7fcddc0a1791f28ea36e5e3	0	0	0
c85c55a32e049f48429dfceadc78a234	0	0	0
dab920315306126ea3a23ba2381f16e5	0	61	27
98798392fba46772a9bd480dcf12df23	0	0	0
2dfcb0e72594efd3e841b0df1dfa7423	0	0	0
8eb75c75ccbdd73132b0d85ff3ab1686	0	0	4
826bb8f6544764cfa77ba2b9fb2593b7	0	0	0
164399c420ba4c9f4f0ac1beb5ae64c4	0	0	0
b58ba215aabdbf0395cc854214b194b1	0	0	0
f6b20322bab725b132634262eb8bbcc6	0	0	0
2eaeea9b299c52333b4ff42d512be4d9	0	0	0
b26bee36616d4facd6a20ea0e7eebb44	0	0	0
d56305e23244773512624a264181b722	0	0	0
61f0d0af1a5e50e7ffccd4d4cbf278b6	0	0	0
863101f60a7a3812ce5f0db5d9061be0	0	0	0
548eb9eb243232f07e4e5252c5911ccd	0	0	0
fa5e076737f9419b7742e05631e9fb82	0	0	0
3375f4eb439f0b57fe0588870d89c7d5	0	0	0
0269912d656e959fe690996c7435429c	0	0	0
6d8b040dad66433ab6d215b3b073bf85	0	0	0
5dc982f87d684c11d87cb0fb98661439	0	0	0
0157f48f3aa4419e68be7b9e785dcc4f	0	0	0
b27ee88a0983c6cc32cad835496fda4b	0	0	72
f12a16ce970feaa6eaaeac0c8738954a	0	0	0
504a88590ae08dfc3d26ac11da37a773	0	0	11
f67901a1a9dc43f033f85108662a316c	0	0	0
7ff248b962f3db5e79ce58540897fe77	0	0	0
8d935df48840132c54022a5d03aadec7	0	0	0
70e592abe49b362f517a8e0a084cae1e	0	0	0
ee00139c667f0001f05ca1e85984ace5	0	0	0
37b8c9aaf25a25b51fa1d7d7d7911459	0	0	0
eb963dd9c56c146dd4a44e4620e5d027	0	0	0
f98b71f578e2770c8326a0f4870c81ca	0	0	0
f9d2050b31efe620630b30bcb71111a7	0	0	0
9772413f455f554780932f93f081abf8	0	19	0
35bb917e8a9da1c9127f0c8aa9ce8f74	0	0	0
29accd21b8b0dda72c3e5e948a0d176e	0	0	0
cac8f7168c2d1dcd81109ef40b642192	0	0	0
bae460115848ea16f5fb3eb4431d0ab0	0	0	0
67fddce37df5a2512add1445ad6aa41c	0	0	0
